sub_folder_name,metric,level,value,l3_value,ratio,rank_ok,band_ok,degenerate
PizzaDeliveryWithEntertainment,mdd,one,2.216171617161716,3.43993993993994,0.6442471833390235,True,True,False
PizzaDeliveryWithEntertainment,subordination_index,one,0.14606741573033707,0.5945945945945946,0.24565883554647597,True,True,False
PizzaDeliveryWithEntertainment,context_dependence_proxy,one,0.2727272727272727,0.3902439024390244,0.6988636363636362,True,True,False
PizzaDeliveryWithEntertainment,mdd,two,2.8885245901639345,3.43993993993994,0.8397020414880753,True,True,False
PizzaDeliveryWithEntertainment,subordination_index,two,0.36363636363636365,0.5945945945945946,0.6115702479338843,True,True,False
PizzaDeliveryWithEntertainment,context_dependence_proxy,two,0.4189189189189189,0.3902439024390244,1.0734797297297296,True,True,False
PizzaDeliveryWithEntertainment,context_dependence_proxy,zero,0.8181818181818182,0.3902439024390244,,True,True,False
ProjectManagement,mdd,zero,8.87696335078534,2.9835164835164836,2.9753357823995064,True,True,False
ProjectManagement,subordination_index,zero,0.5714285714285714,0.6,0.9523809523809523,True,True,False
ProjectManagement,context_dependence_proxy,zero,0.5833333333333334,0.6,0.9722222222222223,False,False,False
ProjectManagement,mdd,one,2.227777777777778,2.9835164835164836,0.746695314098629,True,True,False
ProjectManagement,subordination_index,one,0.23076923076923078,0.6,0.38461538461538464,True,True,False
ProjectManagement,context_dependence_proxy,one,0.42857142857142855,0.6,0.7142857142857143,True,True,False
ProjectManagement,mdd,two,2.5,2.9835164835164836,0.8379373848987108,True,True,False
ProjectManagement,subordination_index,two,0.36,0.6,0.6,True,True,False
ProjectManagement,context_dependence_proxy,two,0.5,0.6,0.8333333333333334,True,True,False
ProjectManagement,context_dependence_proxy,zero,0.5833333333333334,0.6,,False,True,False
School,mdd,zero,19.09881422924901,2.598901098901099,7.348803783770233,True,True,False
School,subordination_index,zero,0.5,0.35,1.4285714285714286,True,True,False
School,context_dependence_proxy,zero,1.0,0.4166666666666667,2.4,True,True,False
School,mdd,one,2.1683673469387754,2.598901098901099,0.834340078526125,True,True,False
School,subordination_index,one,0.08695652173913043,0.35,0.2484472049689441,True,True,False
School,context_dependence_proxy,one,0.16666666666666666,0.4166666666666667,0.39999999999999997,True,False,False
School,mdd,two,2.427027027027027,2.598901098901099,0.9338666361922175,True,True,False
School,subordination_index,two,0.15789473684210525,0.35,0.4511278195488722,True,True,False
School,context_dependence_proxy,two,0.2857142857142857,0.4166666666666667,0.6857142857142856,True,False,False
School,context_dependence_proxy,zero,1.0,0.4166666666666667,,True,True,False
SellingGoods,mdd,zero,15.636842105263158,3.1014975041597337,5.041707138016716,True,True,False
SellingGoods,subordination_index,zero,0.38461538461538464,0.6989247311827957,0.5502958579881657,True,True,False
SellingGoods,context_dependence_proxy,zero,0.4375,0.24096385542168675,1.815625,True,True,False
SellingGoods,mdd,one,2.359621451104101,3.1014975041597337,0.7608006931939725,True,True,False
SellingGoods,subordination_index,one,0.38461538461538464,0.6989247311827957,0.5502958579881657,True,True,False
SellingGoods,context_dependence_proxy,one,0.1724137931034483,0.24096385542168675,0.7155172413793104,True,True,False
SellingGoods,mdd,two,2.477859778597786,3.1014975041597337,0.798923673249608,True,True,False
SellingGoods,subordination_index,two,0.47058823529411764,0.6989247311827957,0.6733031674208144,True,True,False
SellingGoods,context_dependence_proxy,two,0.23170731707317074,0.24096385542168675,0.9615853658536586,True,True,False
SellingGoods,context_dependence_proxy,zero,0.4375,0.24096385542168675,,True,True,False
Sightseeing,mdd,zero,13.118918918918919,3.217821782178218,4.0769563409563405,True,True,False
Sightseeing,subordination_index,zero,0.4,0.3333333333333333,1.2000000000000002,True,True,False
Sightseeing,context_dependence_proxy,zero,0.7777777777777778,0.4,1.9444444444444444,True,True,False
Sightseeing,mdd,one,1.9393939393939394,3.217821782178218,0.6027039627039626,True,True,False
Sightseeing,subordination_index,one,0.125,0.3333333333333333,0.375,True,True,False
Sightseeing,context_dependence_proxy,one,0.2,0.4,0.5,True,True,False
Sightseeing,mdd,two,2.72,3.217821782178218,0.8452923076923077,True,True,False
Sightseeing,subordination_index,two,0.2222222222222222,0.3333333333333333,0.6666666666666666,True,True,False
Sightseeing,context_dependence_proxy,two,0.4,0.4,1.0,True,True,False
Sightseeing,context_dependence_proxy,zero,0.7777777777777778,0.4,,True,True,False
SmartHomeAutomationSystem,mdd,zero,14.65625,3.168195718654434,4.626055743243244,True,True,False
SmartHomeAutomationSystem,subordination_index,zero,0.625,0.4482758620689655,1.3942307692307692,True,True,False
SmartHomeAutomationSystem,context_dependence_proxy,zero,0.75,0.3076923076923077,2.4375,True,True,False
SmartHomeAutomationSystem,mdd,one,2.5561097256857854,3.168195718654434,0.8068029732618262,True,True,False
SmartHomeAutomationSystem,subordination_index,one,0.18,0.4482758620689655,0.4015384615384615,True,True,False
SmartHomeAutomationSystem,context_dependence_proxy,one,0.375,0.3076923076923077,1.21875,True,True,False
SmartHomeAutomationSystem,mdd,two,2.7846153846153845,3.168195718654434,0.878927828927829,True,True,False
SmartHomeAutomationSystem,subordination_index,two,0.24242424242424243,0.4482758620689655,0.5407925407925408,True,True,False
SmartHomeAutomationSystem,context_dependence_proxy,two,0.5714285714285714,0.3076923076923077,1.857142857142857,True,False,False
SmartHomeAutomationSystem,context_dependence_proxy,zero,0.75,0.3076923076923077,,True,True,False
Sober,mdd,zero,70.4818763326226,3.2955465587044532,21.38700670043954,True,True,False
Sober,subordination_index,zero,0.8571428571428571,0.5813953488372093,1.4742857142857142,True,True,False
Sober,context_dependence_proxy,zero,0.3076923076923077,0.375,0.8205128205128206,False,False,False
Sober,mdd,one,2.386617100371747,3.2955465587044532,0.7241946238228766,True,True,False
Sober,subordination_index,one,0.1891891891891892,0.5813953488372093,0.3254054054054054,True,True,False
Sober,context_dependence_proxy,one,0.22641509433962265,0.375,0.6037735849056604,True,True,False
Sober,mdd,two,3.04320987654321,3.2955465587044532,0.9234310067643402,True,True,False
Sober,subordination_index,two,0.3829787234042553,0.5813953488372093,0.6587234042553191,True,True,False
Sober,context_dependence_proxy,two,0.3617021276595745,0.375,0.9645390070921986,True,True,False
Sober,context_dependence_proxy,zero,0.3076923076923077,0.375,,False,True,False
StudentAppointment,mdd,zero,26.01834862385321,2.956896551724138,8.799208280953273,True,True,False
StudentAppointment,subordination_index,zero,0.8,0.6153846153846154,1.3,True,True,False
StudentAppointment,context_dependence_proxy,zero,1.0,0.5,2.0,True,True,False
StudentAppointment,mdd,one,2.2439024390243905,2.956896551724138,0.7588707957050417,True,True,False
StudentAppointment,subordination_index,one,0.23529411764705882,0.6153846153846154,0.38235294117647056,True,True,False
StudentAppointment,context_dependence_proxy,one,0.2857142857142857,0.5,0.5714285714285714,True,True,False
StudentAppointment,mdd,two,2.5128205128205128,2.956896551724138,0.8498168498168498,True,True,False
StudentAppointment,subordination_index,two,0.35714285714285715,0.6153846153846154,0.5803571428571428,True,True,False
StudentAppointment,context_dependence_proxy,two,0.5555555555555556,0.5,1.1111111111111112,True,True,False
StudentAppointment,context_dependence_proxy,zero,1.0,0.5,,True,True,False
TeamSportsScoutingSystem,mdd,zero,11.612107623318385,3.7104247104247103,3.1295898797497004,True,True,False
TeamSportsScoutingSystem,subordination_index,zero,0.7222222222222222,0.6,1.2037037037037037,True,True,False
TeamSportsScoutingSystem,context_dependence_proxy,zero,0.5,0.3,1.6666666666666667,True,True,False
TeamSportsScoutingSystem,mdd,one,2.2635135135135136,3.7104247104247103,0.6100416233090531,True,True,False
TeamSportsScoutingSystem,subordination_index,one,0.1891891891891892,0.6,0.31531531531531537,True,True,False
TeamSportsScoutingSystem,context_dependence_proxy,one,0.38095238095238093,0.3,1.2698412698412698,True,True,False
TeamSportsScoutingSystem,mdd,two,3.3015873015873014,3.7104247104247103,0.8898138513122904,True,True,False
TeamSportsScoutingSystem,subordination_index,two,0.45,0.6,0.75,True,True,False
TeamSportsScoutingSystem,context_dependence_proxy,two,0.3333333333333333,0.3,1.1111111111111112,True,True,False
TeamSportsScoutingSystem,context_dependence_proxy,zero,0.5,0.3,,True,True,False
TileOGame,mdd,zero,6.611854684512428,3.4649532710280373,1.908208904228806,True,True,False
TileOGame,subordination_index,zero,0.625,0.45454545454545453,1.375,True,True,False
TileOGame,context_dependence_proxy,zero,0.6388888888888888,0.2982456140350877,2.142156862745098,True,True,False
TileOGame,mdd,one,2.8250539956803458,3.4649532710280373,0.8153223938983062,True,True,False
TileOGame,subordination_index,one,0.21818181818181817,0.45454545454545453,0.48,True,True,False
TileOGame,context_dependence_proxy,one,0.22388059701492538,0.2982456140350877,0.7506584723441616,True,True,False
TileOGame,mdd,two,2.823529411764706,3.4649532710280373,0.814882392606402,True,True,False
TileOGame,subordination_index,two,0.24561403508771928,0.45454545454545453,0.5403508771929825,True,True,False
TileOGame,context_dependence_proxy,two,0.2876712328767123,0.2982456140350877,0.9645447219983884,True,True,False
TileOGame,context_dependence_proxy,zero,0.6388888888888888,0.2982456140350877,,True,True,False
TransportCompany,mdd,zero,14.468834688346883,2.9056603773584904,4.979534016119382,True,True,False
TransportCompany,subordination_index,zero,0.5555555555555556,0.5333333333333333,1.0416666666666667,True,True,False
TransportCompany,context_dependence_proxy,zero,0.4444444444444444,0.2653061224489796,1.675213675213675,True,True,False
TransportCompany,mdd,one,2.1749408983451537,2.9056603773584904,0.7485186208590464,True,True,False
TransportCompany,subordination_index,one,0.33783783783783783,0.5333333333333333,0.6334459459459459,True,True,False
TransportCompany,context_dependence_proxy,one,0.22727272727272727,0.2653061224489796,0.8566433566433566,True,True,False
TransportCompany,mdd,two,2.2644628099173554,2.9056603773584904,0.7793281099066224,True,True,False
TransportCompany,subordination_index,two,0.38333333333333336,0.5333333333333333,0.7187500000000001,True,True,False
TransportCompany,context_dependence_proxy,two,0.2631578947368421,0.2653061224489796,0.9919028340080971,True,True,False
TransportCompany,context_dependence_proxy,zero,0.4444444444444444,0.2653061224489796,,True,True,False
TreatmentPlans,mdd,zero,7.953781512605042,2.7224489795918365,2.9215539289178944,True,True,False
TreatmentPlans,subordination_index,zero,0.5294117647058824,0.5,1.0588235294117647,True,True,False
TreatmentPlans,context_dependence_proxy,zero,0.3125,0.17647058823529413,1.7708333333333333,True,True,False
TreatmentPlans,mdd,one,2.1596638655462184,2.7224489795918365,0.7932798306728989,True,True,False
TreatmentPlans,subordination_index,one,0.24242424242424243,0.5,0.48484848484848486,True,True,False
TreatmentPlans,context_dependence_proxy,one,0.2,0.17647058823529413,1.1333333333333333,True,True,False
TreatmentPlans,mdd,two,2.4156378600823047,2.7224489795918365,0.8873032619492724,True,True,False
TreatmentPlans,subordination_index,two,0.36666666666666664,0.5,0.7333333333333333,True,True,False
TreatmentPlans,context_dependence_proxy,two,0.15789473684210525,0.17647058823529413,0.894736842105263,True,True,False
TreatmentPlans,context_dependence_proxy,zero,0.3125,0.17647058823529413,,True,True,False
TruckLogistics,mdd,zero,10.87227414330218,2.5037037037037035,4.342476359011226,True,True,False
TruckLogistics,subordination_index,zero,0.18181818181818182,0.26666666666666666,0.6818181818181819,True,True,False
TruckLogistics,context_dependence_proxy,zero,0.8888888888888888,0.42857142857142855,2.074074074074074,True,True,False
TruckLogistics,mdd,one,2.084507042253521,2.5037037037037035,0.8325693807817318,True,True,False
TruckLogistics,subordination_index,one,0.1,0.26666666666666666,0.375,True,True,False
TruckLogistics,context_dependence_proxy,one,0.5,0.42857142857142855,1.1666666666666667,True,True,False
TruckLogistics,mdd,two,2.427536231884058,2.5037037037037035,0.9695780807820943,True,False,False
TruckLogistics,subordination_index,two,0.13333333333333333,0.26666666666666666,0.5,True,True,False
TruckLogistics,context_dependence_proxy,two,0.5,0.42857142857142855,1.1666666666666667,True,True,False
TruckLogistics,context_dependence_proxy,zero,0.8888888888888888,0.42857142857142855,,True,True,False
University,mdd,one,1.91875,2.409090909090909,0.7964622641509433,True,True,False
University,subordination_index,one,0.0,0.1875,0.0,True,False,False
University,context_dependence_proxy,one,0.6,0.4444444444444444,1.35,True,False,False
University,mdd,two,2.567415730337079,2.409090909090909,1.0657197371210516,True,False,False
University,subordination_index,two,0.2,0.1875,1.0666666666666667,False,False,False
University,context_dependence_proxy,two,0.375,0.4444444444444444,0.84375,True,True,False
eHome2020,mdd,zero,16.730478589420656,3.286031042128603,5.091393956699538,True,True,False
eHome2020,subordination_index,zero,0.42857142857142855,0.35,1.2244897959183674,True,True,False
eHome2020,context_dependence_proxy,zero,0.5454545454545454,0.3181818181818182,1.7142857142857142,True,True,False
eHome2020,mdd,one,2.321361058601134,3.286031042128603,0.706433088683611,True,True,False
eHome2020,subordination_index,one,0.09090909090909091,0.35,0.25974025974025977,True,True,False
eHome2020,context_dependence_proxy,one,0.21428571428571427,0.3181818181818182,0.673469387755102,True,True,False
eHome2020,mdd,two,3.024340770791075,3.286031042128603,0.9203628121638157,True,True,False
eHome2020,subordination_index,two,0.2,0.35,0.5714285714285715,True,True,False
eHome2020,context_dependence_proxy,two,0.23684210526315788,0.3181818181818182,0.7443609022556391,True,True,False
eHome2020,context_dependence_proxy,zero,0.5454545454545454,0.3181818181818182,,True,True,False
